From Timestamp,Total heat generated [MWh],Total electricity generated [MWh],Total input fuel [Sm3]
06/12/2023 06:00:00,1.1,0.0,127
06/12/2023 06:30:00,1.799,0.0,214
06/12/2023 07:00:00,1.3,0.0,141
06/12/2023 07:30:00,1.801,0.0,215
06/12/2023 08:00:00,1.399,0.0,155
06/12/2023 08:30:00,1.801,0.0,205
06/12/2023 09:00:00,1.699,0.0,188
06/12/2023 09:30:00,1.502,0.0,179
06/12/2023 10:00:00,1.698,0.0,195
06/12/2023 10:30:00,1.3,0.0,154
06/12/2023 11:00:00,1.8010000000000000,0.0,206
06/12/2023 11:30:00,1.1,0.0,128
06/12/2023 12:00:00,1.9,0.0,227
06/12/2023 12:30:00,1.199,0.0,131
06/12/2023 13:00:00,1.8,0.0,222
06/12/2023 13:30:00,1.4000000000000000,0.0,147
06/12/2023 14:00:00,1.3,0.0,164
06/12/2023 14:30:00,1.7,0.0,177
06/12/2023 15:00:00,1.1,0.0,131
06/12/2023 15:30:00,1.8,0.0,203
06/12/2023 16:00:00,1.1,0.0,127
06/12/2023 16:30:00,2.001,0.0,228
06/12/2023 17:00:00,1.099,0.0,127
06/12/2023 17:30:00,1.7000000000000000,0.0,205
06/12/2023 18:00:00,1.3010000000000000,0.0,146
06/12/2023 18:30:00,1.699,0.0,195
06/12/2023 19:00:00,1.401,0.0,160
06/12/2023 19:30:00,1.3,0.0,148
06/12/2023 20:00:00,1.6990000000000000,0.0,201
06/12/2023 20:30:00,1.2,0.0,129
06/12/2023 21:00:00,1.801,0.0,211
06/12/2023 21:30:00,1.2,0.0,134
06/12/2023 22:00:00,1.399,0.0,168
06/12/2023 22:30:00,1.5,0.0,170
06/12/2023 23:00:00,1.1,0.0,127
06/12/2023 23:30:00,1.801,0.0,210
07/12/2023 00:00:00,1.199,0.0,128
07/12/2023 00:30:00,1.5,0.0,179
07/12/2023 01:00:00,1.4000000000000000,0.0,159
07/12/2023 01:30:00,1.101,0.0,128
07/12/2023 02:00:00,1.799,0.0,208
07/12/2023 02:30:00,1.1,0.0,127
07/12/2023 03:00:00,1.401,0.0,158
07/12/2023 03:30:00,1.5,0.0,179
07/12/2023 04:00:00,1.2,0.0,127
07/12/2023 04:30:00,1.6,0.0,192
07/12/2023 05:00:00,1.2990000000000000,0.0,146
07/12/2023 05:30:00,1.1,0.0,128
07/12/2023 06:00:00,1.801,0.0,215
07/12/2023 06:30:00,1.2,0.0,133
07/12/2023 07:00:00,1.4990000000000000,0.0,167
07/12/2023 07:30:00,1.6,0.0,180
07/12/2023 08:00:00,1.201,0.0,141
07/12/2023 08:30:00,1.999,0.0,223
07/12/2023 09:00:00,1.1,0.0,127
07/12/2023 09:30:00,1.9000000000000000,0.0,220
07/12/2023 10:00:00,1.1,0.0,127
07/12/2023 10:30:00,1.601,0.0,187
07/12/2023 11:00:00,1.399,0.0,156
07/12/2023 11:30:00,1.2,0.0,127
07/12/2023 12:00:00,1.8,0.0,207
07/12/2023 12:30:00,1.101,0.0,128
